1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Modern_Eletric,Bsmt_BR,Total_BR,Total_BA,Non_BA_BR,BsmtFinSF_Ratio,TotFinSF,LvgSpaceAbvGr_Ratio,All_SF,PorchSF_Ratio,HasShed
1314,0,0,None,2,Twnhs,3,1,904.0,0.0,6,1,1.0,0.0,4,410.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,626.0,2.0,3,2,3,Attchd,2008.0,1314,0,GasA,5,1Story,283,1,4,Lvl,Gtl,5063,Inside,34.0,Reg,0,120,RL,166.0,Stone,0,4,NridgHt,62,5,7,Y,0,0,CompShg,Gable,Normal,207500.0,ConLw,0,Pave,6,1314.0,AllPub,172,2007,2008,2009,Modern,1,3,3.0,0.8333333333333334,0.6879756468797564,2218.0,0.5924256086564472,2452.0,0.1055004508566276,0
1468,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1468.0,Y,Feedr,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,898.0,3.0,3,3,3,Attchd,2008.0,1468,0,GasA,5,1Story,284,1,4,Lvl,Gtl,9612,Inside,74.0,Reg,0,20,RL,72.0,Stone,0,12,Somerst,150,5,8,Y,0,0,CompShg,Gable,Partial,244600.0,New,0,Pave,6,1468.0,AllPub,210,2008,2009,2009,Modern,0,3,2.0,1.0,0.0,1468.0,1.0,1828.0,0.2452316076294278,0
1575,0,0,None,2,TwnhsE,3,1,430.0,0.0,6,1,1.0,0.0,4,1145.0,Y,Norm,Norm,SBrkr,52,3,4,Plywood,ImStucc,0,0,0,PConc,2,Typ,529.0,2.0,3,2,3,Attchd,1992.0,1575,0,GasA,4,1Story,285,1,4,Lvl,Gtl,8012,Inside,50.0,Reg,0,120,RL,0.0,None,0,7,SawyerW,0,5,6,Y,0,0,CompShg,Gable,Normal,179200.0,WD,0,Pave,5,1575.0,AllPub,0,1992,1992,2007,Modern,1,3,3.0,1.0,0.27301587301587305,2005.0,0.7855361596009975,2057.0,0.02593516209476309,0
625,625,0,Pave,2,TwnhsE,3,1,0.0,0.0,1,1,0.0,0.0,4,625.0,Y,Norm,Norm,SBrkr,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,Typ,528.0,2.0,3,2,3,Detchd,2006.0,1250,1,GasA,5,2Story,286,1,4,Lvl,Gtl,4251,Inside,35.0,IR1,0,160,FV,0.0,None,0,6,Somerst,54,5,7,Y,0,0,CompShg,Gable,Partial,164700.0,New,0,Pave,5,625.0,AllPub,0,2006,2007,2007,Modern,0,2,2.5,1.2,0.0,1250.0,1.0,1304.0,0.0432,0
1085,649,0,None,3,1Fam,3,1,600.0,0.0,3,1,0.0,0.0,3,312.0,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,2,4,1,CBlock,1,Typ,440.0,2.0,3,2,3,Attchd,1962.0,1734,1,GasA,3,1.5Fin,287,1,4,Bnk,Gtl,9786,Inside,77.0,IR1,0,50,RL,0.0,None,0,6,NAmes,0,7,6,Y,0,0,CompShg,Gable,Normal,159000.0,WD,128,Pave,7,912.0,AllPub,0,1962,1981,2006,Modern,0,3,1.5,0.8571428571428571,0.6578947368421053,2334.0,0.7429305912596401,2462.0,0.054841473864610114,0
858,0,0,None,3,1Fam,3,1,614.0,0.0,4,1,0.0,0.0,3,244.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,None,1971.0,858,0,GasA,3,1Story,288,1,3,Lvl,Gtl,8125,Corner,0.0,IR1,0,20,RL,0.0,None,0,6,NAmes,0,4,4,Y,0,0,CompShg,Gable,Normal,88000.0,WD,0,Pave,5,858.0,AllPub,0,1971,1971,2006,Modern,0,3,1.0,1.0,0.7156177156177157,1472.0,0.5828804347826086,1472.0,0.0,0
900,0,0,None,3,1Fam,3,1,450.0,0.0,4,1,0.0,0.0,3,432.0,Y,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,1,0,0,CBlock,1,Typ,280.0,1.0,3,1,3,Detchd,1970.0,900,0,GasA,3,1Story,289,1,3,Lvl,Gtl,9819,Inside,0.0,IR1,0,20,RL,31.0,BrkFace,0,2,Sawyer,0,5,5,Y,0,0,CompShg,Gable,Normal,122000.0,WD,0,Pave,5,882.0,AllPub,0,1967,1967,2010,Modern,0,3,1.0,1.0,0.5102040816326531,1350.0,0.6666666666666667,1350.0,0.0,0
698,698,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,698.0,Y,RRAn,Norm,FuseA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,Typ,384.0,1.0,3,1,3,Detchd,2003.0,1396,0,GasA,5,2Story,290,1,3,Lvl,Gtl,8730,Inside,60.0,Reg,0,70,RL,0.0,None,0,7,BrkSide,0,7,6,Y,0,0,CompShg,Gable,Normal,153575.0,WD,259,Pave,7,698.0,AllPub,0,1915,2003,2007,Hist,0,3,1.0,0.7142857142857143,0.0,1396.0,1.0,1655.0,0.18553008595988538,0
1079,840,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1079.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,685.0,2.0,3,2,4,Attchd,2006.0,1919,1,GasA,5,2Story,291,1,4,Lvl,Gtl,15611,Inside,120.0,Reg,0,60,RL,0.0,None,0,7,CollgCr,51,5,8,Y,0,0,CompShg,Gable,Partial,233230.0,New,0,Pave,8,1079.0,AllPub,0,2006,2006,2006,Modern,0,3,2.5,0.875,0.0,1919.0,1.0,1970.0,0.026576341844710787,0
936,780,0,Grvl,6,2fmCon,2,1,210.0,0.0,3,1,1.0,0.0,3,570.0,N,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,Typ,0.0,0.0,0,0,0,None,1912.0,1716,0,GasA,5,2Story,292,1,2,Bnk,Gtl,5687,Inside,55.0,Reg,0,190,RL,0.0,None,0,3,SWISU,184,6,5,N,0,0,CompShg,Gable,Normal,135900.0,WD,0,Pave,9,780.0,AllPub,0,1912,2000,2008,Modern,1,7,3.0,1.0,0.2692307692307693,1926.0,0.8909657320872274,2110.0,0.09553478712357218,0
1148,568,0,None,3,1Fam,3,1,292.0,0.0,2,1,0.0,0.0,3,476.0,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,1,Min2,281.0,1.0,3,1,3,Attchd,1949.0,1716,1,GasA,4,1.5Fin,293,1,3,Lvl,Gtl,11409,Inside,60.0,Reg,0,50,RL,0.0,None,0,1,Edwards,0,4,5,Y,0,0,CompShg,Gable,Normal,131000.0,WD,160,Pave,8,768.0,AllPub,0,1949,2008,2009,Modern,0,3,1.5,0.75,0.38020833333333337,2008.0,0.8545816733067729,2168.0,0.0796812749003984,0
1468,795,0,None,3,1Fam,3,1,795.0,0.0,5,1,1.0,0.0,3,0.0,Y,PosA,Norm,SBrkr,0,3,3,Plywood,Plywood,0,3,1,CBlock,2,Typ,539.0,2.0,3,3,3,Attchd,1977.0,2263,1,GasA,2,2Story,294,1,4,Lvl,Gtl,16659,Corner,0.0,IR1,0,60,RL,34.0,BrkFace,0,3,NWAmes,250,7,7,Y,0,0,CompShg,Gable,Normal,235000.0,WD,0,Pave,9,795.0,AllPub,0,1977,1994,2006,Modern,1,4,3.5,0.7777777777777778,1.0,3058.0,0.7400261608894703,3308.0,0.08175277959450622,0
1644,0,0,None,3,1Fam,3,1,1285.0,0.0,6,1,1.0,0.0,3,131.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,4,2,CBlock,1,Typ,418.0,2.0,3,3,3,Attchd,1953.0,1644,0,GasA,3,1Story,295,1,3,Lvl,Gtl,9600,Inside,80.0,Reg,0,20,RL,238.0,Stone,0,10,NAmes,0,5,6,Y,0,0,CompShg,Hip,Normal,167000.0,WD,0,Pave,7,1416.0,AllPub,110,1953,1953,2009,Modern,1,4,2.0,0.7142857142857143,0.9074858757062148,2929.0,0.5612837145783545,3039.0,0.037555479685899625,0
1003,0,0,None,3,1Fam,3,3,819.0,0.0,6,1,1.0,0.0,3,184.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,2,0,0,CBlock,1,Typ,588.0,2.0,3,1,3,Detchd,1984.0,1003,0,GasA,3,SLvl,296,1,3,Lvl,Gtl,7937,CulDSac,37.0,IR1,0,80,RL,0.0,None,0,3,Mitchel,0,6,6,Y,0,0,CompShg,Gable,Normal,142500.0,WD,0,Pave,6,1003.0,AllPub,120,1984,1984,2006,Modern,1,4,2.0,0.8333333333333334,0.8165503489531406,1822.0,0.5504939626783754,1942.0,0.06586169045005488,0
910,648,0,None,4,1Fam,3,1,420.0,0.0,4,1,0.0,0.0,3,490.0,Y,Norm,Norm,FuseA,0,3,3,Wd Sdng,Wd Sdng,1,0,0,CBlock,1,Typ,282.0,1.0,3,1,3,Attchd,1950.0,1558,1,GasA,3,1.5Fin,297,1,3,Lvl,Gtl,13710,Inside,75.0,Reg,0,50,RM,0.0,None,0,6,IDOTRR,0,5,5,Y,0,0,CompShg,Gable,Normal,152000.0,WD,0,Pave,6,910.0,AllPub,289,1950,1950,2007,Hist,0,4,1.5,1.1666666666666667,0.46153846153846156,1978.0,0.7876643073811931,2267.0,0.14610717896865522,0
975,975,0,Pave,3,1Fam,3,1,649.0,0.0,4,1,0.0,0.0,4,326.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,576.0,2.0,3,2,3,Detchd,1997.0,1950,1,GasA,5,2Story,298,1,4,Lvl,Gtl,7399,Inside,66.0,IR1,0,60,FV,1600.0,BrkFace,0,6,Somerst,10,5,7,Y,0,0,CompShg,Hip,Normal,239000.0,WD,198,Pave,7,975.0,AllPub,0,1997,1998,2007,Modern,0,3,2.5,1.0,0.6656410256410257,2599.0,0.7502885725278954,2807.0,0.08003078106964218,0
1041,702,0,None,3,1Fam,3,1,384.0,175.0,5,3,0.0,1.0,3,143.0,Y,Norm,Norm,SBrkr,0,3,4,HdBoard,AsphShn,0,4,1,CBlock,1,Typ,539.0,2.0,3,1,3,Attchd,1968.0,1743,2,GasA,4,2Story,299,1,3,Lvl,Gtl,11700,Inside,90.0,Reg,0,60,RL,365.0,BrkFace,0,6,NWAmes,0,6,6,Y,0,0,CompShg,Mansard,Normal,175000.0,WD,0,Pave,7,702.0,AllPub,224,1968,1968,2007,Modern,0,3,2.5,1.0,0.7962962962962963,2302.0,0.7571676802780192,2526.0,0.09730668983492616,0
1152,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,1.0,3,1092.0,Y,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,2,4,1,CBlock,1,Typ,300.0,1.0,3,1,3,Attchd,1950.0,1152,0,GasA,5,1Story,300,1,4,Lvl,Gtl,14000,Inside,80.0,Reg,0,20,RL,0.0,None,0,8,Crawfor,36,8,6,Y,0,0,CompShg,Gable,Family,158500.0,WD,0,Pave,6,1092.0,AllPub,0,1950,2004,2009,Modern,0,3,1.5,0.8333333333333334,0.0,1152.0,1.0,1188.0,0.03125,0
1336,0,0,None,2,2fmCon,3,2,841.0,0.0,4,1,1.0,0.0,3,324.0,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,0,4,2,CBlock,1,Typ,375.0,1.0,3,1,3,Attchd,1953.0,1336,0,GasA,3,1Story,301,1,3,Lvl,Gtl,15750,Corner,90.0,Reg,0,190,RL,56.0,BrkFace,0,6,Crawfor,0,5,5,Y,0,0,CompShg,Hip,Normal,157000.0,WD,0,Pave,5,1165.0,AllPub,0,1953,1953,2006,Modern,1,3,2.0,0.8,0.7218884120171674,2177.0,0.6136885622416168,2177.0,0.0,0
1210,1242,0,None,4,1Fam,3,1,281.0,0.0,6,1,0.0,0.0,4,747.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,683.0,2.0,3,3,3,BuiltIn,1998.0,2452,1,GasA,5,2Story,302,1,4,Lvl,Gtl,16226,Inside,66.0,IR3,0,60,RL,0.0,None,0,5,CollgCr,50,5,8,Y,0,0,CompShg,Gable,Normal,267000.0,WD,0,Pave,9,1028.0,AllPub,208,1998,1999,2007,Modern,0,4,2.5,0.8888888888888888,0.27334630350194555,2733.0,0.8971825832418587,2991.0,0.09440175631174534,0
1541,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1541.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,Typ,843.0,3.0,3,2,3,Attchd,2001.0,1541,0,GasA,5,1Story,303,1,4,Lvl,Gtl,13704,Corner,118.0,IR1,0,20,RL,150.0,BrkFace,0,1,CollgCr,81,5,7,Y,0,0,CompShg,Gable,Normal,205000.0,WD,0,Pave,6,1541.0,AllPub,468,2001,2002,2006,Modern,0,3,2.0,1.0,0.0,1541.0,1.0,2090.0,0.35626216742375083,0
894,0,0,None,3,1Fam,3,1,894.0,0.0,5,1,1.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,2,0,0,PConc,1,Typ,552.0,2.0,3,1,3,Attchd,1975.0,894,0,GasA,3,1Story,304,1,3,Lvl,Gtl,9800,Corner,70.0,Reg,0,20,RL,0.0,None,0,7,CollgCr,0,7,5,Y,0,0,CompShg,Gable,Abnorml,149900.0,WD,0,Pave,5,894.0,AllPub,256,1972,1972,2006,Modern,1,4,2.0,1.0,1.0,1788.0,0.5,2044.0,0.14317673378076062,0
1675,1818,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,1470.0,Y,Norm,Norm,SBrkr,0,3,3,CemntBd,CmentBd,0,5,1,BrkTil,3,Typ,870.0,3.0,3,1,3,Attchd,2003.0,3493,0,GasA,5,2.5Fin,305,1,4,Lvl,Gtl,18386,Inside,87.0,Reg,0,75,RM,0.0,None,0,5,OldTown,0,9,7,Y,0,0,CompShg,Gable,Normal,295000.0,WD,0,Pave,10,1470.0,AllPub,302,1880,2002,2008,Modern,0,3,3.0,0.7,0.0,3493.0,1.0,3795.0,0.0864586315488119,0
2000,0,0,None,3,1Fam,3,1,1464.0,0.0,6,1,1.0,0.0,4,536.0,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,0,0,0,PConc,2,Typ,888.0,3.0,3,3,3,Attchd,2004.0,2000,0,GasA,5,1Story,306,1,4,Lvl,Gtl,10386,Inside,80.0,Reg,0,20,RL,246.0,Stone,0,7,CollgCr,0,5,8,Y,0,0,CompShg,Gable,Normal,305900.0,WD,0,Pave,8,2000.0,AllPub,168,2004,2005,2007,Modern,1,4,3.0,0.75,0.732,3464.0,0.5773672055427252,3632.0,0.04849884526558892,0
1122,1121,0,None,4,1Fam,3,1,700.0,0.0,5,1,1.0,0.0,4,0.0,Y,Feedr,Norm,SBrkr,224,3,4,HdBoard,Plywood,0,3,1,CBlock,2,Typ,746.0,3.0,3,2,3,Attchd,1990.0,2243,1,GasA,4,2Story,307,1,4,Lvl,Gtl,13474,Inside,116.0,Reg,0,60,RL,246.0,BrkFace,0,6,SawyerW,44,5,7,Y,0,0,CompShg,Gable,Normal,225000.0,WD,0,Pave,8,700.0,AllPub,127,1990,1991,2007,Modern,1,5,3.5,1.0,1.0,2943.0,0.7621474685694869,3338.0,0.13421678559293237,0
1035,371,0,Grvl,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,319.0,Y,Artery,Norm,FuseA,0,2,3,MetalSd,MetalSd,1,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,None,1920.0,1406,0,GasA,3,1.5Fin,308,1,2,Lvl,Gtl,7920,Inside,0.0,IR1,0,50,RM,0.0,None,0,3,IDOTRR,144,7,6,N,0,0,CompShg,Gable,Normal,89500.0,WD,0,Pave,6,319.0,AllPub,0,1920,1950,2008,Hist,0,3,1.0,0.8333333333333334,0.0,1406.0,1.0,1550.0,0.10241820768136557,0
861,0,0,None,1,1Fam,3,1,262.0,0.0,4,1,0.0,0.0,3,599.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,Typ,539.0,2.0,3,1,3,Detchd,1961.0,861,0,GasA,5,1Story,309,1,3,Lvl,Gtl,12342,Inside,0.0,IR1,0,30,RL,0.0,None,0,3,Edwards,0,5,4,Y,0,0,CompShg,Gable,Normal,82500.0,WD,0,Pave,4,861.0,AllPub,158,1940,1950,2009,Modern,0,1,1.0,0.75,0.30429732868757264,1123.0,0.7666963490650045,1281.0,0.14069456812110417,0
1944,0,0,None,3,1Fam,3,4,1274.0,0.0,6,1,1.0,0.0,5,622.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,5,3,PConc,2,Typ,708.0,3.0,3,3,3,Attchd,2003.0,1944,0,GasA,5,1Story,310,1,5,Lvl,Gtl,12378,Inside,90.0,IR1,0,20,RL,0.0,None,0,11,NridgHt,175,5,9,Y,0,0,CompShg,Gable,Normal,360000.0,WD,0,Pave,8,1896.0,AllPub,208,2003,2004,2006,Modern,1,4,3.0,0.75,0.6719409282700421,3218.0,0.6041019266625234,3601.0,0.11901802361715351,0
697,804,0,None,3,1Fam,3,1,518.0,0.0,5,1,0.0,0.0,4,179.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,Typ,420.0,2.0,3,3,3,Attchd,1993.0,1501,1,GasA,4,2Story,311,1,4,Lvl,Gtl,7685,Inside,0.0,IR1,0,60,RL,112.0,BrkFace,0,5,Gilbert,63,5,6,Y,0,0,CompShg,Gable,Normal,165600.0,WD,0,Pave,6,697.0,AllPub,190,1993,1994,2006,Modern,0,3,2.5,1.1666666666666667,0.7431850789096126,2019.0,0.7434373452204062,2272.0,0.1253095591877167,0
972,0,0,None,2,1Fam,3,1,680.0,0.0,5,1,1.0,0.0,3,292.0,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,0,4,1,CBlock,1,Typ,240.0,1.0,3,1,3,Detchd,1948.0,972,0,GasA,5,1Story,312,1,3,Lvl,Gtl,8000,Inside,50.0,Reg,0,20,RL,0.0,None,0,5,NAmes,0,6,6,Y,0,0,CompShg,Gable,Normal,132000.0,WD,0,Pave,5,972.0,AllPub,0,1948,2002,2009,Modern,1,3,2.0,0.8,0.6995884773662551,1652.0,0.5883777239709442,1652.0,0.0,0
793,325,0,None,3,2fmCon,3,2,507.0,0.0,3,1,1.0,0.0,4,286.0,Y,Artery,Norm,SBrkr,0,3,3,MetalSd,MetalSd,1,4,1,CBlock,1,Typ,410.0,2.0,3,1,3,Detchd,1939.0,1118,0,GasA,3,1.5Fin,313,1,3,Lvl,Gtl,7800,Inside,65.0,Reg,0,190,RM,0.0,None,0,5,OldTown,0,7,5,Y,0,0,CompShg,Gable,Normal,119900.0,WD,271,Pave,5,793.0,AllPub,0,1939,1950,2006,Modern,1,4,2.0,1.0,0.639344262295082,1625.0,0.688,1896.0,0.16676923076923078,0
2036,0,0,None,3,1Fam,3,4,1236.0,820.0,5,3,2.0,0.0,4,80.0,Y,Norm,Norm,SBrkr,0,3,3,BrkFace,BrkFace,0,4,2,CBlock,2,Typ,513.0,2.0,3,2,3,Attchd,1965.0,2036,0,GasW,3,1Story,314,1,3,Low,Sev,215245,Inside,150.0,IR3,0,20,RL,0.0,None,0,6,Timber,0,5,7,Y,0,0,CompShg,Hip,Normal,375000.0,WD,0,Pave,8,2136.0,AllPub,0,1965,1965,2009,Modern,2,5,4.0,0.75,0.9625468164794008,4092.0,0.4975562072336266,4092.0,0.0,0
832,809,0,Grvl,3,1Fam,4,1,16.0,0.0,2,1,0.0,1.0,3,712.0,Y,Norm,Norm,SBrkr,234,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,1,Typ,546.0,2.0,3,1,2,Detchd,1925.0,1641,1,GasA,5,2Story,315,1,5,Lvl,Gtl,9600,Inside,60.0,Reg,0,70,RM,0.0,None,0,8,OldTown,0,7,7,Y,0,0,CompShg,Gable,Normal,178000.0,WD,0,Pave,6,728.0,AllPub,0,1925,1990,2006,Modern,0,3,2.0,1.0,0.02197802197802201,1657.0,0.9903439951719976,1891.0,0.1412190706095353,0
716,716,0,None,3,1Fam,3,1,425.0,0.0,6,1,1.0,0.0,4,291.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,432.0,2.0,3,3,3,Attchd,2004.0,1432,1,GasA,5,2Story,316,1,4,Lvl,Gtl,7795,Inside,71.0,IR1,0,60,RL,0.0,None,0,7,Gilbert,51,5,7,Y,0,0,CompShg,Gable,Normal,188500.0,WD,0,Pave,6,716.0,AllPub,100,2004,2005,2009,Modern,1,4,3.5,1.1666666666666667,0.5935754189944134,1857.0,0.7711362412493269,2008.0,0.08131394722670975,0
1153,1200,0,None,4,1Fam,3,1,692.0,0.0,6,1,1.0,0.0,4,153.0,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,2,3,1,CBlock,2,Typ,484.0,2.0,3,2,3,Attchd,1983.0,2353,1,GasA,3,2Story,317,1,5,Lvl,Gtl,13005,Corner,94.0,IR1,0,60,RL,278.0,BrkFace,0,8,NWAmes,195,7,7,Y,0,0,CompShg,Gable,Normal,260000.0,WD,0,Pave,10,845.0,AllPub,288,1980,1980,2009,Modern,1,5,3.5,0.8,0.8189349112426035,3045.0,0.7727422003284072,3528.0,0.15862068965517243,0
1088,871,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1088.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,1025.0,3.0,3,2,3,Attchd,2006.0,1959,1,GasA,5,2Story,318,1,4,Lvl,Gtl,9000,Inside,75.0,Reg,0,60,FV,0.0,None,0,12,Somerst,46,5,8,Y,0,0,CompShg,Gable,Normal,270000.0,WD,0,Pave,8,1088.0,AllPub,208,2006,2006,2007,Modern,0,3,2.5,0.875,0.0,1959.0,1.0,2213.0,0.1296579887697805,0
1372,1274,0,None,4,1Fam,3,4,987.0,0.0,6,1,1.0,0.0,4,360.0,Y,Norm,Norm,SBrkr,144,3,4,HdBoard,HdBoard,0,3,1,PConc,2,Typ,656.0,3.0,3,2,3,Attchd,1993.0,2646,1,GasA,5,2Story,319,1,4,Low,Mod,9900,Inside,90.0,Reg,0,60,RL,256.0,BrkFace,0,4,NoRidge,60,5,7,Y,0,0,CompShg,Gable,Normal,260000.0,WD,0,Pave,9,1347.0,AllPub,340,1993,1993,2009,Modern,1,5,3.5,0.8888888888888888,0.732739420935412,3633.0,0.7283236994219653,4177.0,0.14973850812001102,0
1472,0,0,None,3,1Fam,3,3,1036.0,0.0,6,1,1.0,0.0,4,336.0,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,0,3,2,CBlock,2,Typ,588.0,2.0,3,1,3,Attchd,1980.0,1472,0,GasA,3,SLvl,320,1,3,Lvl,Gtl,14115,Inside,0.0,Reg,0,80,RL,225.0,BrkFace,0,6,NWAmes,48,5,7,Y,0,0,CompShg,Gable,Normal,187500.0,WD,0,Pave,6,1372.0,AllPub,233,1980,1980,2009,Modern,1,4,3.0,1.0,0.7551020408163265,2508.0,0.5869218500797448,2789.0,0.1120414673046252,0
1249,1347,0,None,4,1Fam,4,3,0.0,0.0,1,1,0.0,0.0,5,1249.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,0,0,0,PConc,3,Typ,840.0,3.0,3,2,3,Attchd,2006.0,2596,1,GasA,5,2Story,321,1,4,Lvl,Gtl,16259,Corner,111.0,Reg,0,60,RL,370.0,Stone,0,9,NridgHt,154,5,9,Y,0,0,CompShg,Gable,Partial,342643.0,New,0,Pave,9,1249.0,AllPub,240,2006,2006,2006,Modern,0,4,3.5,1.0,0.0,2596.0,1.0,2990.0,0.1517719568567026,0
1136,1332,0,None,4,1Fam,3,3,970.0,0.0,6,1,1.0,0.0,5,166.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,Typ,872.0,3.0,3,3,3,BuiltIn,2004.0,2468,1,GasA,5,2Story,322,1,4,Lvl,Gtl,12099,Inside,99.0,IR1,0,60,RL,388.0,BrkFace,0,6,NridgHt,154,5,8,Y,0,0,CompShg,Gable,Normal,354000.0,WD,0,Pave,10,1136.0,AllPub,184,2004,2004,2007,Modern,1,5,3.5,0.8,0.8538732394366197,3438.0,0.7178592204770216,3776.0,0.0983129726585224,0
1553,1177,0,None,4,1Fam,3,4,28.0,1474.0,2,5,1.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,0,3,4,Plywood,Plywood,1,3,1,CBlock,2,Typ,576.0,2.0,3,3,3,Attchd,1987.0,2730,1,GasA,5,2Story,323,1,4,Lvl,Gtl,10380,Inside,86.0,IR1,0,60,RL,172.0,BrkFace,0,8,SawyerW,96,5,7,Y,0,0,CompShg,Gable,Normal,301000.0,WD,0,Pave,8,1502.0,AllPub,201,1986,1987,2007,Modern,1,5,3.5,1.0,1.0,4232.0,0.6450850661625709,4529.0,0.07017958412098299,0
1163,0,0,None,3,1Fam,3,1,256.0,0.0,5,1,1.0,0.0,3,906.0,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,1,Typ,220.0,1.0,3,1,2,Attchd,1955.0,1163,0,GasA,5,1Story,324,1,3,Lvl,Gtl,5820,Inside,49.0,Reg,0,20,RM,0.0,None,0,7,OldTown,98,8,3,Y,0,0,CompShg,Gable,Normal,126175.0,WD,0,Pave,6,1162.0,AllPub,142,1955,2005,2006,Modern,1,4,2.0,0.8333333333333334,0.22030981067125643,1419.0,0.8195912614517266,1659.0,0.16913319238900634,0
1898,1080,0,None,5,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,710.0,Y,PosN,Norm,SBrkr,0,4,4,Wd Sdng,Wd Sdng,0,4,1,CBlock,2,Typ,564.0,2.0,3,3,3,BuiltIn,1961.0,2978,1,GasA,5,SLvl,325,1,4,Lvl,Gtl,11275,Corner,96.0,Reg,0,80,RL,300.0,BrkFace,0,6,NAmes,0,7,7,Y,0,0,WdShake,Mansard,Normal,242000.0,WD,0,Pave,11,710.0,AllPub,240,1967,2007,2010,Modern,0,5,2.5,0.8181818181818182,0.0,2978.0,1.0,3218.0,0.08059100067159167,0
